false_positive_rate,true_positive_rate,threshold
0.00315955766192733,0.04469538170261681,0.9428138515644474
0.00315955766192733,0.04474046025198909,0.9428132647769651
0.00315955766192733,0.0450785493722812,0.9425024602643072
0.00315955766192733,0.0451912457457119,0.9424997560564479
0.00315955766192733,0.045213785020398044,0.9424902334016554
0.00315955766192733,0.045258863569770325,0.942482323899952
0.00315955766192733,0.04575472761286542,0.9421942539661284
0.00315955766192733,0.0457998061622377,0.9421879037277286
0.00315955766192733,0.04595758108504068,0.9420087684798468
0.00315955766192733,0.04600265963441297,0.9419959491692272
0.00315955766192733,0.046025198909099105,0.9419751397336269
0.00315955766192733,0.046115356007843666,0.9419744583475923
0.00315955766192733,0.04627313093064665,0.9419141445462796
0.00315955766192733,0.04688169134717245,0.9418981082359081
0.00315955766192733,0.04690423062185859,0.9418792360062131
0.00315955766192733,0.04694930917123087,0.9418786683028987
0.00315955766192733,0.04699438772060315,0.941830465856659
0.00315955766192733,0.04703946626997543,0.9418114491738019
0.00315955766192733,0.047129623368719994,0.9418052950916393
0.00315955766192733,0.0472423197421507,0.9417481665488545
0.00315955766192733,0.04728739829152298,0.9417471368399909
0.00315955766192733,0.04742263393963982,0.9417133606398849
0.00315955766192733,0.04758040886244281,0.9415771012362683
0.00315955766192733,0.04767056596118737,0.9415579459528169
0.00315955766192733,0.04814389072959632,0.9411841418915492
0.00315955766192733,0.0481889692789686,0.941170182887243
0.00315955766192733,0.04825658710302703,0.9411069826470089
0.00315955766192733,0.04830166565239931,0.9411034904628828
0.00315955766192733,0.04834674420177159,0.9410575984116906
0.00315955766192733,0.04854959767394685,0.9410543163252657
0.00315955766192733,0.048617215498005274,0.9409726222292129
0.00315955766192733,0.048662294047377555,0.9409668190809409
