precision,recall,threshold
0.9876448917243238,0.9909617508508576,0.2083862481040936
0.9876446141749972,0.9909392115761715,0.20857536742383825
0.9876668014557218,0.9909392115761715,0.20858262533445432
0.9876665243861343,0.9909166723014854,0.2086145840426381
0.9876662473040978,0.9908941330267992,0.20867815926605665
0.9876659702096111,0.9908715937521131,0.20871112673382966
0.9876656931026736,0.9908490544774269,0.20871385744000778
0.9876654159832843,0.9908265152027408,0.20874105973681523
0.9876651388514425,0.9908039759280546,0.2087732272442456
0.9876648617071472,0.9907814366533685,0.20878826757740626
0.9876645845503977,0.9907588973786824,0.20885844113034427
0.9876643073811932,0.9907363581039962,0.20888963284395587
0.9876640301995326,0.9907138188293101,0.2089014256183244
0.9876637530054153,0.9906912795546239,0.2091518178243598
0.9876634757988405,0.9906687402799378,0.2091546753711942
0.9876856699849441,0.9906687402799378,0.2091657076153177
0.987685393258427,0.9906462010052517,0.2093394796235333
0.9876851165194723,0.9906236617305655,0.20934744650787118
0.9876848397680794,0.9906011224558794,0.20937084701056183
0.9876845630042475,0.9905785831811932,0.20943655910269357
0.9876842862279755,0.9905560439065071,0.20945323971960378
0.9876840094392628,0.990533504631821,0.20947624088408542
0.9877062075785499,0.990533504631821,0.20948655597958585
0.9877059312700874,0.9905109653571348,0.20950694400041237
0.9877056549492044,0.9904884260824487,0.20971238166684134
0.9877053786158998,0.9904658868077625,0.2097363180270422
0.987705102270173,0.9904433475330764,0.20973814762449752
0.9877048259120232,0.9904208082583903,0.20976271884015485
0.9877045495414494,0.9903982689837041,0.2098280435496731
0.9877267516353092,0.9903982689837041,0.20984343570419628
0.9877489547273299,0.9903982689837041,0.20986466071307483
0.9877486793301112,0.990375729709018,0.20989648572410738
0.9877484039205108,0.9903531904343318,0.20993332494257858
0.9877481284985276,0.9903306511596457,0.20997684193823224
0.9877703340677128,0.9903306511596457,0.2099935434517951
0.9877700591263686,0.9903081118849596,0.21008453528495644
0.9877697841726619,0.9902855726102734,0.21008813496241105
0.9877695092065919,0.9902630333355873,0.2101118705849595
